h3_address,rolling_30d_mean_norm,rolling_7d_mean_norm,tile_crime_density_percentile,tile_momentum,neighbor_lag_1d_norm,lag_1d
8826645639fffff,0.281703577223253,0.6036505226212564,0.4340723453908985,0.8149204810892022,0.0,0.0
882664563bfffff,0.0,0.0,0.25670945157526254,0.03430121145746554,0.0,0.0
882664563dfffff,0.1408517886116265,0.0,0.3080513418903151,0.18597931864727157,0.0,0.0
8826645641fffff,1.690221463339518,4.225553658348795,0.8938156359393231,1.2380588558283212,0.0,0.6666666666666666
8826645643fffff,1.2676660975046385,0.0,0.7934655775962659,0.5373703403298312,4.225553658348795,0.0
8826645645fffff,0.1408517886116265,0.6036505226212564,0.40373395565927656,0.5969960947661441,0.0,0.0
8826645647fffff,0.845110731669759,0.6036505226212564,0.6884480746791132,0.8434532532208694,4.225553658348795,0.0
8826645649fffff,0.563407154446506,0.0,0.6021003500583431,0.5279915326232577,0.0,0.0
882664564bfffff,0.9859625202813854,0.6036505226212564,0.6872812135355892,1.072139697624347,0.0,0.0
882664564dfffff,0.9859625202813854,0.0,0.6662777129521587,0.63713320971624,0.0,0.0
8826645651fffff,0.1408517886116265,0.0,0.2543757292882147,0.21294730821488198,0.0,0.0
8826645653fffff,0.0,0.0,0.003500583430571762,3.2342706830806844e-52,0.0,0.0
8826645655fffff,0.9859625202813854,0.0,0.7327887981330222,0.6731371978557562,4.225553658348795,0.0
8826645657fffff,0.1408517886116265,0.0,0.19953325554259047,0.5095308851958803,0.0,0.0
8826645659fffff,0.4225553658348795,0.0,0.4154025670945158,0.4627631810590776,0.0,0.0
882664565dfffff,0.4225553658348795,0.0,0.6196032672112018,0.6194971771592905,0.0,0.0
8826645661fffff,0.281703577223253,0.0,0.2928821470245041,0.5700761027717137,0.0,0.0
8826645663fffff,0.9859625202813854,0.0,0.5752625437572929,0.7708159675235837,0.0,0.0
8826645665fffff,0.4225553658348795,0.6036505226212564,0.48891481913652274,1.0981360284572297,0.0,0.0
8826645667fffff,1.126814308893012,0.0,0.7222870478413069,0.5272013801838753,0.0,0.0
8826645669fffff,0.4225553658348795,0.0,0.6056009334889149,0.3280652496136158,4.225553658348795,0.0
882664566bfffff,0.4225553658348795,0.6036505226212564,0.6161026837806302,0.7459455583695712,0.0,0.0
882664566dfffff,0.1408517886116265,0.0,0.33255542590431736,0.5418538644899975,4.225553658348795,0.0
88266456c1fffff,0.0,0.0,0.1866977829638273,0.2783723234420075,0.0,0.0
88266456c5fffff,1.5493696747278916,1.2073010452425128,0.8693115519253208,0.9528230324605808,0.0,0.0
88266456c7fffff,0.0,0.0,0.004667444574095682,5.306373183468332e-52,0.0,0.0
88266456c9fffff,0.0,0.0,0.09918319719953324,0.00034707594203194666,0.0,0.0
88266456cbfffff,0.0,0.0,0.007001166861143524,1.8283132554809155e-49,0.0,0.0
88266456cdfffff,0.845110731669759,0.0,0.6697782963827305,0.6524064031862108,0.0,0.0
88266456e1fffff,0.0,0.0,0.20886814469078177,0.08875303665029317,0.0,0.0
88266456e3fffff,0.0,0.0,0.025670945157526253,4.8855816527995575e-29,0.0,0.0
88266456e9fffff,1.5493696747278916,2.4146020904850256,0.7106184364060676,1.3115901843922821,0.0,0.0
88266456ebfffff,0.0,0.0,0.10501750291715285,0.0028480113681210763,0.0,0.0
8826645701fffff,0.1408517886116265,0.6036505226212564,0.29871645274212366,1.3770439633980882,0.0,0.0
